order_item_id,order_id,product_id,quantity,unit_price
6136,2033,109,1,175.35
6137,2033,57,5,51.13
6138,2033,109,3,175.35
6139,2034,106,5,393.74
6141,2034,56,3,304.73
6142,2034,100,4,276.54
6143,2034,89,3,279.5
6145,2035,84,5,283.77
6146,2035,89,5,279.5
6147,2036,17,1,478.91
6148,2036,27,4,357.54
6149,2036,31,2,446.59
6150,2036,71,1,482.46
6155,2038,106,4,393.74
6161,2040,120,1,264.37
6162,2040,13,4,351.94
6163,2040,24,5,54.52
6164,2040,69,1,392.64
6165,2041,139,2,168.47
6166,2041,131,5,85.82
6167,2041,93,2,339.53
6168,2041,87,5,401.08
6169,2041,88,5,127.89
6170,2042,52,2,89.43
6171,2042,134,3,95.29
6172,2043,7,4,418.65
6173,2043,33,5,328.68
6174,2044,42,2,260.75
6175,2044,131,5,85.82
6176,2044,96,2,376.33
6177,2044,75,2,426.03
6178,2044,10,3,281.25
6180,2045,96,4,376.33
6181,2045,136,3,97.04
6182,2045,53,4,313.49
6183,2046,90,4,95.48
6184,2046,121,5,329.14
6185,2046,130,5,276.37
6186,2046,36,5,379.82
6187,2046,148,4,345.76
6188,2047,13,4,351.94
6189,2048,12,4,269.74
6190,2048,15,1,239.62
6191,2048,17,2,478.91
6192,2049,76,5,309.52
6193,2049,61,3,215.62
6194,2049,101,4,96.04
6195,2049,33,2,328.68
6196,2050,75,5,426.03
6197,2050,129,5,153.31
6198,2051,101,2,96.04
6199,2051,130,4,276.37
6200,2051,134,2,95.29
6201,2051,134,2,95.29
6202,2051,51,2,473.89
6203,2052,82,5,254.07
6204,2052,73,3,465.69
6205,2052,29,5,92.01
6206,2052,41,5,291.42
6207,2053,26,5,404.81
6208,2053,53,1,313.49
6209,2053,78,2,295.11
6210,2053,117,5,209.92
6211,2054,71,1,482.46
6212,2054,81,2,289.58
6213,2054,16,3,480.27
6214,2055,14,1,305.25
6215,2055,121,3,329.14
6216,2055,69,4,392.64
6219,2056,7,3,418.65
6220,2056,4,3,259.58
6221,2057,99,1,192.82
6222,2058,94,1,424.77
6223,2059,143,4,262.96
6224,2059,31,3,446.59
6225,2059,55,5,105.16
6226,2059,119,4,52.3
6227,2059,141,5,414.98
6228,2060,126,5,454.92
6230,2060,25,3,167.53
6231,2061,53,4,313.49
6232,2062,125,2,317.37
6233,2062,22,5,324.11
6234,2062,104,1,102.05
6235,2062,40,1,56.1
6236,2063,44,5,253.41
6237,2063,149,3,50.24
6238,2064,136,3,97.04
6239,2064,109,1,175.35
6241,2064,16,2,480.27
6242,2065,90,1,95.48
6243,2065,70,1,401.42
6244,2065,148,4,345.76
6245,2065,96,1,376.33
6247,2067,117,1,209.92
6249,2067,25,4,167.53
6250,2067,9,1,359.85
6251,2067,31,4,446.59
6252,2068,139,5,168.47
6253,2068,59,3,438.04
6254,2068,15,2,239.62
6255,2069,4,5,259.58
6256,2069,92,4,418.99
6257,2069,95,5,247.95
6258,2070,22,4,324.11
6259,2070,34,1,71.27
6260,2070,9,1,359.85
6261,2070,90,2,95.48
6266,2072,89,5,279.5
6267,2072,60,5,395.83
6268,2072,87,5,401.08
6269,2072,117,5,209.92
6270,2072,101,1,96.04
6271,2073,129,5,153.31
6272,2073,135,5,351.73
6273,2073,116,3,391.58
6274,2073,2,3,479.65
6276,2074,94,5,424.77
6277,2074,118,4,470.52
6278,2074,7,1,418.65
6279,2075,115,4,328.24
6281,2075,42,5,260.75
6282,2075,136,1,97.04
6283,2076,70,3,401.42
6284,2076,122,1,224.36
6285,2076,131,1,85.82
6286,2077,82,2,254.07
6291,2079,21,1,337.13
6292,2079,16,4,480.27
6293,2079,93,5,339.53
6294,2079,120,4,264.37
6295,2079,91,4,121.26
6296,2080,123,4,333.46
6297,2081,70,2,401.42
6298,2081,86,5,38.44
6299,2082,28,4,439.55
6300,2082,1,5,61.79
6301,2082,42,2,260.75
6303,2083,118,5,470.52
6304,2083,57,4,51.13
6305,2083,27,4,357.54
6306,2083,32,1,385.75
6307,2083,35,1,333.03
6308,2084,92,3,418.99
6309,2084,149,4,50.24
6310,2084,77,1,47.99
6311,2084,142,3,127.35
6312,2085,32,1,385.75
6313,2085,97,5,253.73
6314,2086,41,2,291.42
6315,2086,22,2,324.11
6316,2086,59,5,438.04
6318,2086,75,5,426.03
6319,2087,112,4,193.63
6320,2087,45,4,109.7
6321,2087,74,5,473.13
6322,2087,45,1,109.7
6323,2087,96,3,376.33
6324,2088,10,1,281.25
6325,2089,47,5,242.12
6326,2089,82,5,254.07
6327,2089,123,5,333.46
6328,2089,30,3,446.19
6329,2089,30,1,446.19
6330,2090,5,5,163.55
6332,2091,44,5,253.41
6333,2091,79,3,277.05
6334,2091,6,2,315.33
6335,2091,19,3,108.98
6336,2092,74,4,473.13
6338,2093,44,2,253.41
6339,2094,126,1,454.92
6340,2094,37,3,369.28
6341,2094,99,2,192.82
6342,2094,72,4,48.63
6343,2094,74,2,473.13
6344,2095,97,2,253.73
6345,2095,97,3,253.73
6346,2096,117,5,209.92
6347,2097,22,2,324.11
6348,2097,72,5,48.63
6350,2097,126,1,454.92
6351,2097,60,3,395.83
6352,2098,80,2,481.83
6353,2098,57,2,51.13
6354,2098,65,3,428.21
6356,2099,100,4,276.54
6357,2100,97,4,253.73
6358,2100,123,1,333.46
6359,2100,58,3,449.0
6360,2100,142,1,127.35
6361,2100,20,2,84.67
6362,2101,9,2,359.85
6363,2101,33,1,328.68
6365,2102,140,2,40.34
6366,2102,116,1,391.58
6367,2102,147,1,294.42
6368,2102,54,1,300.28
6369,2103,49,5,445.94
6370,2103,33,2,328.68
6371,2103,83,2,438.68
6372,2104,19,4,108.98
6373,2104,19,4,108.98
6374,2104,65,5,428.21
6375,2104,96,5,376.33
6377,2105,137,2,120.24
6378,2105,69,1,392.64
6379,2105,57,1,51.13
6380,2105,129,2,153.31
6381,2105,22,4,324.11
6384,2107,73,1,465.69
6385,2108,110,1,290.54
6386,2108,20,3,84.67
6387,2108,62,4,145.22
6388,2108,4,2,259.58
6389,2109,96,3,376.33
6390,2109,22,3,324.11
6392,2109,99,4,192.82
6393,2110,124,2,276.53
6396,2111,87,3,401.08
6397,2111,75,4,426.03
6399,2112,4,2,259.58
6400,2112,78,3,295.11
6401,2113,52,2,89.43
6402,2113,100,2,276.54
6403,2113,143,3,262.96
6404,2113,109,4,175.35
6405,2113,97,3,253.73
6406,2114,110,3,290.54
6407,2114,47,4,242.12
6408,2114,72,3,48.63
6409,2115,76,5,309.52
6410,2115,126,3,454.92
6411,2116,20,3,84.67
6412,2116,108,3,227.68
6413,2116,87,2,401.08
6415,2116,69,4,392.64
6416,2117,34,2,71.27
6418,2118,52,3,89.43
6419,2118,116,4,391.58
6420,2118,9,4,359.85
6421,2118,103,4,408.02
6422,2119,78,5,295.11
6427,2121,10,2,281.25
6428,2121,138,5,393.93
6434,2123,134,4,95.29
6435,2124,150,4,34.59
6436,2125,32,2,385.75
6437,2125,45,2,109.7
6438,2126,69,1,392.64
6439,2126,25,5,167.53
6440,2126,28,1,439.55
6441,2127,25,5,167.53
6442,2127,139,3,168.47
6443,2127,136,3,97.04
6444,2127,18,4,7.49
6445,2127,9,1,359.85
6447,2128,80,1,481.83
6448,2128,80,4,481.83
6449,2128,96,2,376.33
6450,2129,71,5,482.46
6451,2130,125,2,317.37
6452,2130,139,4,168.47
6453,2130,10,2,281.25
6454,2130,24,1,54.52
6455,2131,134,3,95.29
6456,2131,44,2,253.41
6457,2131,150,5,34.59
6458,2132,28,5,439.55
6459,2132,56,2,304.73
6461,2133,147,2,294.42
6462,2133,5,2,163.55
6463,2134,132,1,44.21
6464,2134,145,5,130.39
6465,2135,75,5,426.03
6467,2135,125,5,317.37
6468,2135,147,1,294.42
6469,2136,23,1,364.17
6470,2137,27,3,357.54
6471,2137,126,5,454.92
6472,2137,90,4,95.48
6473,2137,6,4,315.33
6474,2137,118,5,470.52
6475,2138,24,4,54.52
6476,2138,133,2,145.92
6478,2139,38,4,119.72
6479,2140,105,1,92.42
6480,2141,6,4,315.33
6481,2142,83,4,438.68
6482,2142,85,2,342.39
6483,2142,81,4,289.58
6484,2142,59,4,438.04
6486,2144,12,5,269.74
6488,2145,84,4,283.77
6489,2146,43,3,409.53
6490,2147,93,2,339.53
6491,2147,71,1,482.46
6493,2147,89,1,279.5
6494,2147,4,4,259.58
6495,2148,135,3,351.73
6496,2148,94,1,424.77
6497,2148,106,5,393.74
6498,2148,122,3,224.36
6499,2149,90,4,95.48
6501,2149,142,4,127.35
6502,2150,114,3,425.21
6503,2150,39,2,197.11
6504,2151,35,5,333.03
6505,2152,10,2,281.25
6506,2152,15,1,239.62
6507,2152,67,5,281.75
6508,2153,95,5,247.95
6509,2153,116,3,391.58
6510,2153,58,5,449.0
6511,2153,121,4,329.14
6512,2153,119,4,52.3
6513,2154,124,1,276.53
6514,2154,101,2,96.04
6515,2155,94,2,424.77
6516,2155,74,5,473.13
6517,2156,80,2,481.83
6518,2156,99,2,192.82
6525,2159,62,4,145.22
6526,2160,100,1,276.54
6527,2160,117,1,209.92
6528,2161,59,5,438.04
6529,2161,113,5,322.09
6531,2161,94,4,424.77
6532,2162,36,2,379.82
6533,2163,5,2,163.55
6534,2163,53,5,313.49
6535,2163,125,4,317.37
6536,2163,139,1,168.47
6537,2164,132,4,44.21
6538,2164,129,3,153.31
6539,2164,33,4,328.68
6540,2164,92,5,418.99
6541,2165,55,3,105.16
6542,2165,35,1,333.03
6543,2165,39,3,197.11
6544,2165,55,4,105.16
6545,2165,79,4,277.05
6546,2166,35,2,333.03
6547,2166,73,1,465.69
6548,2166,125,5,317.37
6549,2167,81,1,289.58
6550,2168,12,4,269.74
6552,2168,142,3,127.35
6553,2168,1,2,61.79
6554,2169,122,3,224.36
6555,2169,3,3,196.01
6556,2170,15,2,239.62
6557,2170,67,1,281.75
6558,2170,17,3,478.91
6559,2171,28,5,439.55
6560,2171,138,1,393.93
6561,2171,95,3,247.95
6562,2172,64,1,207.38
6563,2172,80,1,481.83
6564,2172,75,1,426.03
6565,2172,46,3,332.25
6566,2173,41,2,291.42
6567,2173,25,1,167.53
6568,2173,138,3,393.93
6569,2173,27,1,357.54
6571,2174,122,3,224.36
6572,2174,138,1,393.93
6573,2174,139,2,168.47
6574,2174,60,4,395.83
6575,2174,56,2,304.73
6576,2175,86,2,38.44
6577,2175,109,1,175.35
6578,2175,12,1,269.74
6579,2175,78,1,295.11
6580,2175,40,3,56.1
6581,2176,115,3,328.24
6582,2176,35,4,333.03
6583,2176,6,1,315.33
6584,2176,83,1,438.68
6585,2177,99,2,192.82
6586,2177,28,3,439.55
6587,2177,107,5,53.99
6594,2180,39,5,197.11
6595,2181,120,1,264.37
6596,2181,36,3,379.82
6597,2181,17,4,478.91
6598,2181,2,5,479.65
6605,2184,87,4,401.08
6606,2184,73,1,465.69
6607,2184,88,1,127.89
6608,2184,79,2,277.05
6609,2184,110,3,290.54
6610,2185,130,5,276.37
6611,2185,21,2,337.13
6612,2186,91,3,121.26
6613,2186,89,4,279.5
6614,2186,37,2,369.28
6615,2186,64,1,207.38
6616,2187,72,4,48.63
6617,2187,110,4,290.54
6618,2188,88,5,127.89
6619,2189,61,4,215.62
6620,2189,95,1,247.95
6621,2189,110,4,290.54
6623,2189,126,2,454.92
6624,2190,18,1,7.49
6625,2190,77,5,47.99
6626,2190,15,3,239.62
6627,2191,94,2,424.77
6628,2191,3,1,196.01
6629,2192,131,5,85.82
6630,2192,43,4,409.53
6631,2192,4,1,259.58
6632,2192,109,1,175.35
6633,2193,137,4,120.24
6634,2194,16,2,480.27
6635,2195,42,5,260.75
6636,2195,77,3,47.99
6637,2196,54,3,300.28
6638,2196,49,4,445.94
6639,2196,106,3,393.74
6640,2196,74,4,473.13
6641,2196,129,3,153.31
6642,2197,136,2,97.04
6643,2198,71,5,482.46
6644,2198,27,1,357.54
6645,2198,54,1,300.28
6646,2199,26,4,404.81
6647,2199,148,1,345.76
6648,2199,133,1,145.92
6649,2199,129,4,153.31
6650,2200,141,1,414.98
6651,2200,10,5,281.25
6652,2200,105,1,92.42
6653,2200,97,2,253.73
6654,2200,99,3,192.82
6655,2201,145,3,130.39
6656,2201,120,4,264.37
6657,2201,15,2,239.62
6658,2202,11,4,228.31
6659,2202,88,1,127.89
6660,2203,12,5,269.74
6661,2203,80,2,481.83
6662,2203,130,4,276.37
6663,2204,102,4,427.89
6664,2204,124,4,276.53
6665,2204,37,4,369.28
6666,2204,148,3,345.76
6667,2204,87,2,401.08
6668,2205,119,2,52.3
6669,2205,95,3,247.95
6670,2205,126,3,454.92
6671,2205,138,1,393.93
6672,2205,135,5,351.73
6673,2206,73,1,465.69
6674,2206,34,2,71.27
6675,2206,90,1,95.48
6676,2206,140,2,40.34
6677,2207,121,2,329.14
6678,2207,30,5,446.19
6679,2208,33,4,328.68
6680,2208,99,5,192.82
6681,2209,30,3,446.19
6682,2209,76,1,309.52
6683,2209,100,3,276.54
6684,2209,32,5,385.75
6685,2209,115,5,328.24
6686,2210,76,4,309.52
6687,2210,117,1,209.92
6688,2210,132,2,44.21
6689,2210,38,1,119.72
6693,2212,23,3,364.17
6694,2212,3,2,196.01
6695,2212,9,2,359.85
6697,2214,38,4,119.72
6698,2214,126,1,454.92
6699,2214,31,2,446.59
6700,2215,104,1,102.05
6701,2215,25,5,167.53
6702,2215,118,4,470.52
6703,2216,64,3,207.38
6704,2216,53,4,313.49
6705,2216,46,2,332.25
6706,2216,113,2,322.09
6707,2216,56,2,304.73
6708,2217,31,1,446.59
6709,2217,73,2,465.69
6710,2217,17,3,478.91
6711,2217,79,4,277.05
6712,2218,133,2,145.92
6714,2218,95,2,247.95
6715,2218,32,5,385.75
6716,2219,96,2,376.33
6717,2219,1,1,61.79
6718,2219,143,1,262.96
6719,2220,34,1,71.27
6720,2221,147,3,294.42
6721,2221,113,5,322.09
6722,2222,56,2,304.73
6723,2222,139,4,168.47
6724,2222,105,4,92.42
6725,2222,101,5,96.04
6727,2223,111,5,180.78
6728,2223,89,2,279.5
6729,2224,114,2,425.21
6730,2224,42,5,260.75
6731,2224,103,2,408.02
6733,2224,95,1,247.95
6734,2225,147,5,294.42
6735,2226,133,4,145.92
6736,2226,16,3,480.27
6738,2226,41,1,291.42
6739,2227,135,5,351.73
6741,2227,21,3,337.13
6742,2227,18,5,7.49
6743,2227,114,2,425.21
6745,2228,110,4,290.54
6746,2229,35,3,333.03
6747,2229,114,1,425.21
6748,2229,10,3,281.25
6749,2230,6,2,315.33
6750,2230,41,1,291.42
6751,2230,55,2,105.16
6752,2231,34,5,71.27
6753,2231,102,1,427.89
6754,2231,134,5,95.29
6755,2231,88,3,127.89
6756,2231,35,2,333.03
6757,2232,142,1,127.35
6758,2232,24,5,54.52
6760,2233,79,5,277.05
6761,2233,142,2,127.35
6762,2234,53,5,313.49
6763,2234,150,3,34.59
6764,2234,133,5,145.92
6765,2234,71,2,482.46
6766,2235,76,5,309.52
6767,2235,12,5,269.74
6768,2235,75,4,426.03
6769,2235,147,3,294.42
6770,2236,51,1,473.89
6772,2238,26,2,404.81
6773,2238,109,3,175.35
6774,2239,3,1,196.01
6775,2239,110,1,290.54
6777,2239,65,3,428.21
6778,2239,90,4,95.48
6779,2240,90,1,95.48
6780,2241,47,2,242.12
6781,2241,121,2,329.14
6782,2241,58,4,449.0
6783,2241,77,2,47.99
6784,2241,147,5,294.42
6785,2242,26,4,404.81
6786,2242,36,5,379.82
6787,2242,29,5,92.01
6789,2243,81,2,289.58
6790,2243,52,3,89.43
6791,2244,76,5,309.52
6792,2244,22,4,324.11
6793,2244,120,1,264.37
6794,2245,2,4,479.65
6795,2245,13,3,351.94
6796,2246,67,3,281.75
6797,2247,104,1,102.05
6798,2247,6,5,315.33
6800,2249,33,2,328.68
6801,2250,55,4,105.16
6802,2250,134,5,95.29
6803,2250,55,1,105.16
6804,2250,3,1,196.01
6805,2250,90,4,95.48
6807,2251,107,1,53.99
6808,2251,136,5,97.04
6809,2251,104,3,102.05
6810,2251,139,1,168.47
6811,2252,53,5,313.49
6812,2252,34,3,71.27
6814,2252,60,2,395.83
6815,2252,129,2,153.31
6816,2253,54,5,300.28
6817,2253,91,5,121.26
6818,2253,65,1,428.21
6820,2254,36,2,379.82
6821,2254,3,2,196.01
6822,2255,16,4,480.27
6823,2255,109,5,175.35
6824,2255,99,4,192.82
6825,2255,36,4,379.82
6826,2256,30,4,446.19
6827,2256,5,2,163.55
6828,2257,48,1,26.36
6829,2257,23,1,364.17
6830,2257,77,4,47.99
6831,2258,7,1,418.65
6832,2259,144,1,468.43
6833,2259,13,2,351.94
6834,2260,67,4,281.75
6835,2260,133,2,145.92
6836,2260,22,3,324.11
6837,2260,74,2,473.13
6838,2261,124,5,276.53
6839,2262,47,2,242.12
6840,2262,51,4,473.89
6841,2262,13,4,351.94
6842,2262,32,5,385.75
6843,2263,134,5,95.29
6844,2264,126,2,454.92
6845,2264,52,5,89.43
6846,2264,79,1,277.05
6848,2264,117,5,209.92
6849,2265,104,4,102.05
6850,2265,118,1,470.52
6851,2265,83,3,438.68
6852,2265,106,1,393.74
6853,2266,147,4,294.42
6854,2266,59,4,438.04
6855,2266,44,5,253.41
6856,2266,110,1,290.54
6858,2267,8,5,325.05
6859,2267,32,4,385.75
6860,2267,37,2,369.28
6861,2268,111,2,180.78
6862,2268,14,5,305.25
6863,2268,99,1,192.82
6866,2271,59,2,438.04
6867,2271,80,1,481.83
6869,2271,29,2,92.01
6874,2273,80,3,481.83
6875,2273,4,1,259.58
6876,2273,42,1,260.75
6877,2274,88,4,127.89
6878,2274,91,1,121.26
6879,2274,144,1,468.43
6880,2275,108,5,227.68
6881,2275,36,5,379.82
6882,2275,10,5,281.25
6883,2275,99,1,192.82
6884,2275,100,4,276.54
6885,2276,139,4,168.47
6886,2277,60,3,395.83
6887,2277,143,5,262.96
6888,2277,144,4,468.43
6889,2277,117,5,209.92
6890,2277,134,5,95.29
6891,2278,112,4,193.63
6892,2278,78,4,295.11
6893,2278,134,1,95.29
6895,2279,94,3,424.77
6896,2280,58,2,449.0
6897,2280,138,1,393.93
6899,2280,26,5,404.81
6900,2280,112,5,193.63
6901,2281,111,4,180.78
6902,2281,13,4,351.94
6903,2282,37,1,369.28
6904,2283,58,4,449.0
6905,2284,86,3,38.44
6906,2285,110,5,290.54
6907,2285,97,4,253.73
6908,2285,54,1,300.28
6909,2285,3,4,196.01
6910,2286,6,2,315.33
6911,2286,64,5,207.38
6912,2286,66,5,378.71
6913,2286,87,3,401.08
6914,2287,117,2,209.92
6915,2287,5,1,163.55
6916,2287,59,3,438.04
6917,2287,86,2,38.44
6918,2288,4,1,259.58
6919,2289,100,1,276.54
6920,2289,15,5,239.62
6921,2290,105,1,92.42
6923,2290,112,4,193.63
6924,2291,141,4,414.98
6925,2291,77,5,47.99
6926,2292,53,5,313.49
6927,2292,52,5,89.43
6928,2292,35,3,333.03
6929,2292,58,2,449.0
6930,2292,46,5,332.25
6933,2294,143,3,262.96
6934,2294,117,1,209.92
6938,2296,109,2,175.35
6939,2296,53,5,313.49
6940,2296,147,5,294.42
6941,2297,111,3,180.78
6943,2298,39,2,197.11
6944,2299,8,5,325.05
6946,2299,114,3,425.21
6947,2299,18,1,7.49
6948,2299,137,1,120.24
6949,2300,131,2,85.82
6950,2300,59,3,438.04
6951,2300,118,3,470.52
6953,2301,80,2,481.83
6954,2301,19,5,108.98
6955,2301,59,5,438.04
6956,2302,78,3,295.11
6957,2303,33,4,328.68
6958,2303,75,1,426.03
6959,2303,14,3,305.25
6960,2303,35,4,333.03
6961,2304,138,4,393.93
6962,2304,122,2,224.36
6963,2305,77,1,47.99
6965,2305,54,4,300.28
6966,2305,113,5,322.09
6967,2306,80,5,481.83
6968,2306,147,1,294.42
6969,2307,109,2,175.35
6970,2307,111,5,180.78
6973,2309,102,5,427.89
6974,2309,18,1,7.49
6976,2310,101,5,96.04
6977,2310,22,2,324.11
6978,2310,64,5,207.38
6979,2311,125,3,317.37
6980,2311,72,2,48.63
6981,2311,20,5,84.67
6982,2311,89,5,279.5
6983,2312,68,4,369.21
6984,2312,125,1,317.37
6985,2312,34,4,71.27
6986,2313,13,2,351.94
6987,2313,41,2,291.42
6988,2313,32,5,385.75
6989,2314,12,3,269.74
6990,2314,19,4,108.98
6991,2314,56,2,304.73
6992,2315,119,2,52.3
6993,2315,68,5,369.21
6994,2315,129,4,153.31
6995,2315,3,3,196.01
6996,2316,96,5,376.33
6997,2317,70,2,401.42
6998,2317,140,2,40.34
6999,2318,23,5,364.17
7000,2318,31,2,446.59
7001,2318,64,5,207.38
7002,2318,88,5,127.89
7003,2319,129,2,153.31
7004,2319,26,4,404.81
7008,2321,149,1,50.24
7009,2321,55,1,105.16
7010,2322,100,1,276.54
7011,2322,97,5,253.73
7012,2323,138,4,393.93
7013,2323,31,3,446.59
7014,2324,27,5,357.54
7015,2324,55,2,105.16
7016,2324,4,2,259.58
7017,2325,141,2,414.98
7018,2326,4,4,259.58
7019,2326,134,3,95.29
7022,2328,41,2,291.42
7023,2328,39,3,197.11
7024,2328,78,4,295.11
7025,2329,101,4,96.04
7026,2329,4,3,259.58
7027,2329,99,3,192.82
7028,2329,23,1,364.17
7029,2330,40,3,56.1
7030,2330,117,5,209.92
7031,2330,75,1,426.03
7032,2331,48,1,26.36
7033,2331,15,4,239.62
7035,2331,131,1,85.82
7036,2331,111,2,180.78
7037,2332,55,5,105.16
7038,2332,112,2,193.63
7039,2333,66,4,378.71
7040,2333,131,4,85.82
7041,2333,18,4,7.49
7042,2333,72,4,48.63
7043,2333,149,2,50.24
7045,2334,19,2,108.98
7046,2334,126,4,454.92
7047,2334,96,4,376.33
7048,2334,45,5,109.7
7051,2335,126,1,454.92
7052,2335,143,4,262.96
7053,2335,76,2,309.52
7057,2337,48,1,26.36
7058,2337,97,4,253.73
7059,2337,122,1,224.36
7060,2337,8,1,325.05
7061,2338,120,4,264.37
7062,2339,142,3,127.35
7063,2339,67,4,281.75
7064,2340,52,5,89.43
7065,2340,35,5,333.03
7066,2340,124,2,276.53
7068,2341,22,4,324.11
7069,2341,8,5,325.05
7070,2341,14,3,305.25
7071,2341,123,1,333.46
7072,2342,55,4,105.16
7073,2342,60,2,395.83
7075,2343,29,5,92.01
7076,2344,84,1,283.77
7077,2345,125,1,317.37
7078,2346,4,5,259.58
7079,2346,15,5,239.62
7080,2346,91,2,121.26
7082,2347,85,2,342.39
7084,2349,68,2,369.21
7085,2349,31,4,446.59
7086,2349,143,4,262.96
7087,2349,51,2,473.89
7088,2350,117,1,209.92
7089,2350,51,1,473.89
7090,2351,7,2,418.65
7091,2351,29,4,92.01
7092,2351,91,2,121.26
7094,2352,113,2,322.09
7095,2353,35,2,333.03
7096,2353,126,1,454.92
7097,2353,68,5,369.21
7098,2353,143,4,262.96
7099,2354,24,2,54.52
7100,2354,38,2,119.72
7101,2354,53,2,313.49
7102,2354,16,2,480.27
7103,2354,34,5,71.27
7104,2355,44,2,253.41
7105,2356,101,4,96.04
7106,2356,30,3,446.19
7107,2356,90,4,95.48
7108,2357,126,2,454.92
7109,2358,99,5,192.82
7111,2358,80,1,481.83
7112,2358,144,3,468.43
7113,2359,27,2,357.54
7114,2359,137,5,120.24
7115,2359,47,2,242.12
7116,2359,74,5,473.13
7117,2360,91,5,121.26
7118,2360,35,1,333.03
7119,2360,141,5,414.98
7121,2361,59,4,438.04
7122,2361,111,3,180.78
7123,2362,33,3,328.68
7124,2362,34,5,71.27
7125,2362,120,5,264.37
7126,2362,26,4,404.81
7128,2363,99,4,192.82
7129,2363,115,4,328.24
7131,2364,131,5,85.82
7132,2365,77,4,47.99
7133,2365,18,2,7.49
7134,2365,16,2,480.27
7135,2365,122,5,224.36
7136,2365,106,2,393.74
7137,2366,83,3,438.68
7138,2366,58,5,449.0
7139,2366,29,5,92.01
7140,2366,133,4,145.92
7141,2367,117,4,209.92
7142,2367,99,4,192.82
7143,2367,57,4,51.13
7144,2367,46,1,332.25
7145,2367,83,3,438.68
7146,2368,88,2,127.89
7147,2368,22,3,324.11
7148,2368,88,1,127.89
7149,2369,89,4,279.5
7150,2369,33,1,328.68
7151,2370,78,2,295.11
7152,2370,73,2,465.69
7153,2370,20,4,84.67
7154,2370,28,1,439.55
7155,2370,47,4,242.12
7156,2371,21,1,337.13
7158,2372,138,4,393.93
7159,2372,51,1,473.89
7160,2372,126,4,454.92
7161,2372,103,4,408.02
7162,2372,70,3,401.42
7164,2373,125,5,317.37
7165,2373,121,1,329.14
7166,2373,60,1,395.83
7167,2373,37,1,369.28
7168,2374,136,5,97.04
7169,2374,149,1,50.24
7171,2374,119,4,52.3
7173,2376,101,2,96.04
7174,2376,72,3,48.63
7176,2378,90,4,95.48
7177,2378,99,5,192.82
7178,2379,137,1,120.24
7179,2379,91,1,121.26
7180,2380,120,5,264.37
7181,2380,58,1,449.0
7182,2380,30,5,446.19
7183,2380,6,5,315.33
7184,2380,134,4,95.29
7185,2381,108,4,227.68
7186,2382,38,2,119.72
7187,2382,84,4,283.77
7188,2383,8,5,325.05
7189,2383,93,4,339.53
7190,2383,120,4,264.37
7191,2384,129,1,153.31
7192,2384,34,5,71.27
7193,2384,129,2,153.31
7195,2385,20,1,84.67
7197,2385,137,3,120.24
7198,2386,48,3,26.36
7199,2386,114,4,425.21
7200,2386,51,5,473.89
7201,2387,91,3,121.26
7202,2387,49,3,445.94
7203,2387,149,1,50.24
7204,2387,81,5,289.58
7205,2387,61,3,215.62
7206,2388,80,3,481.83
7207,2388,104,5,102.05
7208,2389,42,2,260.75
7209,2389,26,4,404.81
7210,2389,47,4,242.12
7211,2389,22,2,324.11
7212,2389,47,5,242.12
7213,2390,114,5,425.21
7214,2390,2,2,479.65
7215,2390,96,1,376.33
7216,2391,82,3,254.07
7217,2391,32,1,385.75
7218,2392,143,2,262.96
7219,2392,13,2,351.94
7220,2392,73,1,465.69
7221,2392,137,2,120.24
7222,2392,13,2,351.94
7223,2393,40,1,56.1
7224,2393,8,2,325.05
7226,2393,107,4,53.99
7227,2393,107,2,53.99
7231,2395,44,1,253.41
7232,2395,131,1,85.82
7235,2396,46,2,332.25
7236,2396,72,1,48.63
7238,2397,64,2,207.38
7239,2397,41,5,291.42
7240,2397,29,3,92.01
7241,2397,106,2,393.74
7242,2397,122,3,224.36
7243,2398,75,5,426.03
7245,2398,148,4,345.76
7246,2398,102,1,427.89
7249,2400,115,2,328.24
7251,2400,12,3,269.74
7252,2401,101,2,96.04
7254,2401,92,3,418.99
7255,2401,27,4,357.54
7256,2401,30,3,446.19
7257,2402,78,2,295.11
7258,2402,129,4,153.31
7259,2402,136,1,97.04
7261,2403,95,3,247.95
7262,2403,95,3,247.95
7263,2403,8,3,325.05
7264,2403,25,5,167.53
7265,2404,31,5,446.59
7266,2404,30,4,446.19
7267,2404,28,2,439.55
7268,2405,35,1,333.03
7269,2405,57,4,51.13
7270,2405,3,3,196.01
7271,2406,56,2,304.73
7272,2406,92,1,418.99
7273,2407,126,2,454.92
7274,2407,137,1,120.24
7275,2407,129,2,153.31
7276,2407,71,3,482.46
7277,2408,96,4,376.33
7278,2408,48,5,26.36
7279,2408,2,5,479.65
7280,2409,148,4,345.76
7281,2410,87,5,401.08
7282,2410,21,3,337.13
7283,2410,97,4,253.73
7284,2410,136,1,97.04
7285,2410,30,1,446.19
7286,2411,70,2,401.42
7287,2411,115,3,328.24
7288,2411,28,3,439.55
7289,2411,68,3,369.21
7290,2411,15,4,239.62
7291,2412,48,2,26.36
7292,2412,9,2,359.85
7293,2412,22,2,324.11
7294,2412,26,2,404.81
7295,2413,122,2,224.36
7296,2413,23,2,364.17
7297,2413,75,4,426.03
7298,2413,24,3,54.52
7299,2413,113,1,322.09
